site,trtUnit,treatment,scarified,speciesID,plantID,leaves_2010,grazed_2010,notes_2010,leaves_2011,grazed_2011,notes_2011
Pigeon Butte,5,Control,y,LUOR,2,4,n,,,,
Pigeon Butte,5,Control,y,LUOR,3,3,n,,12,n,
Pigeon Butte,5,Control,y,LUOR,4,3,y,,3,n,
Pigeon Butte,5,Control,y,LUOR,5,6,n,,10,n,
Pigeon Butte,5,Control,y,LUOR,6,4,n,,13,n,
Pigeon Butte,5,Control,y,LUOR,7,3,y,,7,n,
Pigeon Butte,5,Control,y,LUOR,8,5,n,,7,n,
Pigeon Butte,5,Control,y,LUOR,9,4,n,,,,
Pigeon Butte,5,Control,y,LUOR,10,4,n,,,,
Pigeon Butte,5,Control,y,LUOR,11,4,n,,10,n,
Pigeon Butte,5,Control,y,LUOR,12,4,n,,4,n,
Pigeon Butte,5,Control,y,LUOR,13,4,n,,,,
Pigeon Butte,5,Control,y,LUOR,14,4,n,,8,n,
Pigeon Butte,5,Control,y,LUOR,15,5,n,,16,n,
Pigeon Butte,5,Control,y,LUOR,16,4,n,,4,n,
Pigeon Butte,5,Control,y,LUOR,17,4,n,,,,
Pigeon Butte,5,Control,y,LUOR,18,3,n,,,,
Pigeon Butte,5,Control,y,LUOR,19,4,n,,,,
Pigeon Butte,5,Control,y,LUOR,20,2,n,,,,
Pigeon Butte,5,Control,y,LUOR,21,3,n,,,,
Pigeon Butte,5,Control,y,LUOR,22,4,y,,9,n,
Pigeon Butte,5,Control,y,LUOR,23,5,n,,,,
Pigeon Butte,5,Control,y,LUOR,24,5,n,,,,
Pigeon Butte,5,Control,y,LUOR,25,4,n,,,,
Pigeon Butte,5,Control,y,LUOR,26,4,n,,5,n,
Pigeon Butte,5,Control,y,LUOR,27,4,n,,,,
Pigeon Butte,5,Control,y,LUOR,28,4,n,,12,n,
Pigeon Butte,5,Control,y,LUOR,29,5,n,,21,n,
Pigeon Butte,5,Control,y,LUOR,30,5,n,,12,n,
Pigeon Butte,5,Control,y,LUOR,31,3,n,,8,n,
Pigeon Butte,5,Control,y,LUOR,32,4,n,,,,
Pigeon Butte,5,Control,y,LUOR,33,4,n,,7,n,
Pigeon Butte,5,Control,y,LUOR,34,2,y,,,,
Pigeon Butte,5,Control,n,LUOR,35,3,n,,,,
Pigeon Butte,5,Control,n,LUOR,36,4,n,,,,
Pigeon Butte,5,Control,n,LUOR,37,2,n,,5,n,
Pigeon Butte,5,Control,n,LUOR,38,2,n,,,,
Pigeon Butte,5,Control,n,LUOR,39,4,n,,4,n,
Pigeon Butte,5,Control,n,LUOR,40,4,n,,5,n,
Pigeon Butte,5,Control,n,LUOR,41,3,n,,,,
Pigeon Butte,5,Control,n,LUOR,42,2,n,,3,n,
Pigeon Butte,5,Control,n,LUOR,43,4,n,,4,n,
Pigeon Butte,5,Control,n,LUOR,44,3,n,,11,n,
Pigeon Butte,5,Control,n,LUOR,45,5,n,,,,
Pigeon Butte,5,Control,n,LUOR,46,3,n,,2,n,
Pigeon Butte,5,Control,n,LUOR,47,3,n,,3,n,
Pigeon Butte,5,Control,n,LUOR,48,3,n,,,,
Pigeon Butte,5,Control,n,LUOR,49,3,n,,5,n,
Pigeon Butte,5,Control,n,LUOR,50,5,n,,8,n,
Pigeon Butte,5,Control,n,LUOR,51,4,n,,,,
Pigeon Butte,5,Control,n,LUOR,52,2,n,,19,n,
Pigeon Butte,5,Control,n,LUOR,53,6,n,,,,
Pigeon Butte,5,Control,n,LUOR,54,3,n,,,,
Pigeon Butte,5,Control,n,LUOR,55,3,n,,7,n,
Pigeon Butte,5,Control,n,LUOR,56,3,n,,,,
Pigeon Butte,5,Control,n,LUOR,57,3,n,,2,n,
Pigeon Butte,5,Control,n,LUOR,58,2,n,,5,n,
Pigeon Butte,5,Control,n,LUOR,59,4,n,,,,
Pigeon Butte,5,Control,n,LUOR,60,4,n,,9,n,
Pigeon Butte,5,Control,n,LUOR,61,2,n,,11,n,
Pigeon Butte,5,Control,n,LUOR,62,4,n,,,,
Pigeon Butte,5,Control,n,LUOR,63,4,n,,,,
Pigeon Butte,5,Control,n,LUOR,64,3,y,,,,
Pigeon Butte,5,Control,n,LUOR,65,2,n,,3,n,
Pigeon Butte,5,Control,n,LUOR,66,3,n,,,,
Pigeon Butte,5,Control,n,LUOR,67,3,n,,,,
Pigeon Butte,5,Control,n,LUOR,68,2,n,,,,
Pigeon Butte,5,Control,n,LUOR,69,3,n,,3,n,
Pigeon Butte,5,Control,n,LUOR,70,4,n,,,,
Pigeon Butte,5,Control,n,LUOR,71,3,n,,4,n,
Pigeon Butte,5,Control,n,LUOR,72,5,n,,13,n,
Pigeon Butte,5,Control,n,LUOR,73,2,n,,,,
Pigeon Butte,5,Control,n,LUOR,74,0,n,,,,
Pigeon Butte,5,Control,n,LUOR,75,4,n,,,,
Pigeon Butte,5,Control,n,LUOR,76,,,,2,n,
Pigeon Butte,5,Control,y,LUOR,77,,,,5,n,
Pigeon Butte,5,Control,y,LUOR,78,,,,9,n,
Pigeon Butte,5,Control,y,LUOR,79,,,,20,n,
Pigeon Butte,5,Control,y,LUOR,80,,,,18,n,
Pigeon Butte,5,Control,y,LUOR,81,,,,10,n,
Pigeon Butte,5,Control,y,LUOR,82,,,,7,n,
Pigeon Butte,6,MBG,y,LUOR,1,1,n,,6,n,
Pigeon Butte,6,MBG,y,LUOR,2,3,y,,4,n,
Pigeon Butte,6,MBG,y,LUOR,3,4,n,,,,
Pigeon Butte,6,MBG,y,LUOR,4,3,n,,4,y,
Pigeon Butte,6,MBG,y,LUOR,5,4,y,,,,
Pigeon Butte,6,MBG,y,LUOR,6,3,n,,3,n,
Pigeon Butte,6,MBG,y,LUOR,7,4,n,,,,
Pigeon Butte,6,MBG,y,LUOR,8,5,n,,8,n,
Pigeon Butte,6,MBG,n,LUOR,9,3,n,,4,n,
Pigeon Butte,6,MBG,n,LUOR,10,4,n,,6,n,
Pigeon Butte,6,MBG,n,LUOR,11,3,n,,,,
Pigeon Butte,6,MBG,n,LUOR,12,5,n,,,,
Pigeon Butte,6,MBG,n,LUOR,13,2,n,,,,
Pigeon Butte,6,MBG,n,LUOR,14,5,n,,4,y,
Pigeon Butte,6,MBG,n,LUOR,15,3,n,,,,
Pigeon Butte,6,MBG,n,LUOR,16,3,n,,,,
Pigeon Butte,6,MBG,n,LUOR,17,2,n,,,,
Pigeon Butte,6,MBG,n,LUOR,18,4,n,,2,y,
Pigeon Butte,6,MBG,n,LUOR,19,2,n,,3,n,
Pigeon Butte,6,MBG,n,LUOR,20,,,,5,n,
Pigeon Butte,6,MBG,n,LUOR,21,,,,5,n,
Pigeon Butte,9,MM,y,LUOR,1,3,n,,,,
Pigeon Butte,9,MM,y,LUOR,2,3,n,,,,
Pigeon Butte,9,MM,y,LUOR,3,4,n,,3,n,
Pigeon Butte,9,MM,y,LUOR,4,5,n,,,,
Pigeon Butte,9,MM,y,LUOR,5,2,n,,3,n,
Pigeon Butte,9,MM,y,LUOR,6,3,n,,3,n,
Pigeon Butte,9,MM,y,LUOR,7,3,n,,2,n,
Pigeon Butte,9,MM,y,LUOR,8,2,n,,,,
Pigeon Butte,9,MM,n,LUOR,9,2,n,,,,
Pigeon Butte,9,MM,n,LUOR,10,3,n,,1,n,
Pigeon Butte,9,MM,n,LUOR,11,2,n,,3,n,
Pigeon Butte,9,MM,n,LUOR,12,3,n,,,,
Pigeon Butte,9,MM,n,LUOR,13,4,n,,,,
Pigeon Butte,9,MM,n,LUOR,14,3,n,,2,y,
Pigeon Butte,9,MM,n,LUOR,15,3,n,,,,
Pigeon Butte,9,MM,n,LUOR,16,3,n,,,,
Pigeon Butte,9,MM,n,LUOR,17,3,n,,,,
Pigeon Butte,9,MM,n,LUOR,18,3,n,,,,
Pigeon Butte,9,MM,n,LUOR,19,3,n,,3,n,
Pigeon Butte,9,MM,n,LUOR,20,3,n,,4,n,
Pigeon Butte,9,MM,n,LUOR,21,2,n,,1,n,
Pigeon Butte,9,MM,n,LUOR,22,3,n,,,,
Pigeon Butte,9,MM,n,LUOR,23,4,n,,,,
Pigeon Butte,9,MM,n,LUOR,24,3,n,,,,
Pigeon Butte,9,MM,n,LUOR,25,5,n,,,,
Pigeon Butte,9,MM,n,LUOR,26,3,n,,,,
Pigeon Butte,9,MM,n,LUOR,27,2,n,,,,
Pigeon Butte,9,MM,n,LUOR,28,2,n,,9,n,
Pigeon Butte,9,MM,n,LUOR,29,3,n,,,,
Pigeon Butte,9,MM,n,LUOR,30,4,n,,5,n,
Pigeon Butte,9,MM,n,LUOR,31,2,n,,,,
Pigeon Butte,9,MM,n,LUOR,32,2,n,,,,
Pigeon Butte,9,MM,n,LUOR,33,2,n,,,,
Pigeon Butte,9,MM,y,LUOR,34,4,n,,2,n,
Pigeon Butte,9,MM,n,LUOR,35,4,n,,7,n,
Pigeon Butte,9,MM,n,LUOR,36,3,n,,,,
Pigeon Butte,9,MM,,LUOR,37,,,,3,n,
Pigeon Butte,9,MM,,LUOR,38,,,,3,n,
Pigeon Butte,9,MM,,LUOR,39,,,,3,n,
Pigeon Butte,9,MM,,LUOR,40,,,,2,n,
Pigeon Butte,9,MM,,LUOR,41,,,,1,n,
Pigeon Butte,9,MM,,LUOR,42,,,,3,n,
Pigeon Butte,9,MM,,LUOR,43,,,,3,n,
Pigeon Butte,12,Control,n,LUOR,1,2,y,,,,
Pigeon Butte,12,Control,n,LUOR,2,2,y,,,,
Pigeon Butte,12,Control,n,LUOR,3,2,n,,,,
Pigeon Butte,12,Control,n,LUOR,4,2,n,,,,
Pigeon Butte,12,Control,n,LUOR,5,3,n,,2,n,
Pigeon Butte,12,Control,n,LUOR,6,4,n,,,,
Pigeon Butte,12,Control,n,LUOR,7,3,n,,,,
Pigeon Butte,12,Control,n,LUOR,8,3,n,,,,
Pigeon Butte,12,Control,n,LUOR,9,4,n,,2,n,
Pigeon Butte,12,Control,n,LUOR,10,5,n,,,,
Pigeon Butte,12,Control,n,LUOR,11,5,n,,,,
Pigeon Butte,12,Control,n,LUOR,12,3,n,,3,n,
Pigeon Butte,12,Control,n,LUOR,13,4,y,,3,n,
Pigeon Butte,12,Control,n,LUOR,14,6,y,,3,n,
Pigeon Butte,12,Control,n,LUOR,15,6,y,,,,
Pigeon Butte,12,Control,n,LUOR,16,4,y,,,,
Pigeon Butte,12,Control,n,LUOR,17,3,n,,3,n,
Pigeon Butte,12,Control,n,LUOR,18,2,n,,,,
Pigeon Butte,12,Control,n,LUOR,19,5,n,,6,n,
Pigeon Butte,12,Control,n,LUOR,20,2,n,,,,
Pigeon Butte,12,Control,n,LUOR,21,3,n,,,,
Pigeon Butte,12,Control,y,LUOR,22,3,n,,3,n,
Pigeon Butte,12,Control,y,LUOR,23,3,n,,,,
Pigeon Butte,12,Control,y,LUOR,24,4,n,,,,
Pigeon Butte,12,Control,y,LUOR,25,4,n,,,,
Pigeon Butte,12,Control,y,LUOR,26,2,n,,,,
Pigeon Butte,12,Control,y,LUOR,27,4,y,,,,
Pigeon Butte,12,Control,y,LUOR,28,3,n,,,,
Pigeon Butte,12,Control,n,LUOR,29,,,,6,n,
Pigeon Butte,12,Control,y,LUOR,30,,,,1,n,
Pigeon Butte,17,MBG,y,LUOR,1,4,n,,,,
Pigeon Butte,17,MBG,y,LUOR,2,4,n,,,,
Pigeon Butte,17,MBG,y,LUOR,3,2,n,,,,
Pigeon Butte,17,MBG,y,LUOR,4,2,n,,,,
Pigeon Butte,17,MBG,y,LUOR,5,3,n,,,,
Pigeon Butte,17,MBG,y,LUOR,6,1,n,,3,n,
Pigeon Butte,17,MBG,y,LUOR,7,4,n,,,,
Pigeon Butte,17,MBG,y,LUOR,8,4,n,,,,
Pigeon Butte,17,MBG,y,LUOR,9,4,n,,,,
Pigeon Butte,17,MBG,y,LUOR,10,4,n,,,,
Pigeon Butte,17,MBG,y,LUOR,11,2,n,,,,
Pigeon Butte,17,MBG,y,LUOR,12,3,n,,,,
Pigeon Butte,17,MBG,y,LUOR,13,2,n,,,,
Pigeon Butte,17,MBG,n,LUOR,14,0,n,,,,
Pigeon Butte,17,MBG,n,LUOR,15,3,n,,,,
Pigeon Butte,17,MBG,n,LUOR,16,3,n,,,,
Pigeon Butte,17,MBG,n,LUOR,17,4,n,,,,
Pigeon Butte,17,MBG,n,LUOR,18,5,n,,,,
Pigeon Butte,17,MBG,n,LUOR,19,3,y,,,,
Pigeon Butte,17,MBG,n,LUOR,20,3,n,,,,
Pigeon Butte,17,MBG,n,LUOR,21,0,y,,,,
Pigeon Butte,17,MBG,n,LUOR,22,2,n,,,,
Pigeon Butte,17,MBG,n,LUOR,23,3,y,,,,
Pigeon Butte,17,MBG,n,LUOR,24,3,n,,,,
Pigeon Butte,17,MBG,n,LUOR,25,2,y,,,,
Pigeon Butte,17,MBG,n,LUOR,26,3,n,datapoint torn off sheet,,,
Pigeon Butte,17,MBG,n,LUOR,27,3,n,,,,
Pigeon Butte,17,MBG,y,LUOR,28,1,n,,,,
Pigeon Butte,17,MBG,y,LUOR,29,4,n,,,,
Pigeon Butte,18,SM,y,LUOR,1,3,n,,,,
Pigeon Butte,18,SM,y,LUOR,2,4,n,,,,
Pigeon Butte,18,SM,y,LUOR,3,4,n,,6,n,
Pigeon Butte,18,SM,y,LUOR,4,5,n,,,,
Pigeon Butte,18,SM,y,LUOR,5,4,n,,,,
Pigeon Butte,18,SM,n,LUOR,6,2,n,,,,
Pigeon Butte,18,SM,n,LUOR,7,2,y,,2,n,
Pigeon Butte,18,SM,n,LUOR,8,3,n,,,,
Pigeon Butte,18,SM,n,LUOR,9,2,n,,,,
Pigeon Butte,18,SM,n,LUOR,10,5,n,,,,
Pigeon Butte,18,SM,n,LUOR,11,4,n,,,,
Pigeon Butte,18,SM,n,LUOR,12,2,y,,,,
Pigeon Butte,18,SM,n,LUOR,13,3,n,,,,
Pigeon Butte,18,SM,n,LUOR,14,4,n,,,,
Pigeon Butte,18,SM,n,LUOR,15,2,n,,,,
Pigeon Butte,18,SM,n,LUOR,16,2,n,,,,
Pigeon Butte,18,SM,n,LUOR,17,2,n,,,,
Pigeon Butte,24,MM,n,LUOR,1,4,n,,,,
Pigeon Butte,24,MM,n,LUOR,2,3,n,,3,n,
Pigeon Butte,24,MM,n,LUOR,3,5,y,,,,
Pigeon Butte,24,MM,n,LUOR,4,6,n,,11,n,
Pigeon Butte,24,MM,n,LUOR,5,4,n,,8,n,
Pigeon Butte,24,MM,n,LUOR,6,5,n,,,,
Pigeon Butte,24,MM,n,LUOR,7,4,n,,,,
Pigeon Butte,24,MM,n,LUOR,8,3,n,,2,n,
Pigeon Butte,24,MM,n,LUOR,9,4,n,,,,
Pigeon Butte,24,MM,n,LUOR,10,5,n,,4,y,
Pigeon Butte,24,MM,n,LUOR,11,4,n,,,,
Pigeon Butte,24,MM,n,LUOR,12,5,n,,,,
Pigeon Butte,24,MM,n,LUOR,13,5,n,,,,
Pigeon Butte,24,MM,n,LUOR,14,4,n,,9,n,
Pigeon Butte,24,MM,n,LUOR,15,4,y,,,,
Pigeon Butte,24,MM,n,LUOR,16,4,n,,3,n,
Pigeon Butte,24,MM,n,LUOR,17,3,n,,,,
Pigeon Butte,24,MM,n,LUOR,18,3,n,,,,
Pigeon Butte,24,MM,n,LUOR,19,3,n,,,,
Pigeon Butte,24,MM,n,LUOR,20,2,n,,4,n,
Pigeon Butte,24,MM,n,LUOR,21,3,n,,2,y,
Pigeon Butte,24,MM,n,LUOR,22,2,n,,,,
Pigeon Butte,24,MM,n,LUOR,23,3,n,,6,y,
Pigeon Butte,24,MM,n,LUOR,24,3,n,,4,n,
Pigeon Butte,24,MM,n,LUOR,25,3,y,,3,n,
Pigeon Butte,24,MM,n,LUOR,26,4,n,,,,
Pigeon Butte,24,MM,n,LUOR,27,4,y,,4,n,
Pigeon Butte,24,MM,n,LUOR,28,3,y,,5,n,
Pigeon Butte,24,MM,n,LUOR,29,4,n,,,,
Pigeon Butte,24,MM,n,LUOR,30,2,n,,,,
Pigeon Butte,24,MM,n,LUOR,31,5,n,,14,n,
Pigeon Butte,24,MM,n,LUOR,32,4,n,,3,n,
Pigeon Butte,24,MM,n,LUOR,33,4,n,,2,y,
Pigeon Butte,24,MM,n,LUOR,34,5,y,,5,n,
Pigeon Butte,24,MM,n,LUOR,35,4,y,,11,n,
Pigeon Butte,24,MM,n,LUOR,36,3,n,,5,n,
Pigeon Butte,24,MM,n,LUOR,37,3,n,,5,n,
Pigeon Butte,24,MM,y,LUOR,38,3,n,,,,
Pigeon Butte,24,MM,y,LUOR,39,1,y,,,,
Pigeon Butte,24,MM,y,LUOR,40,3,y,,,,
Pigeon Butte,24,MM,y,LUOR,41,3,n,,3,n,
Pigeon Butte,24,MM,y,LUOR,42,3,n,,,,
Pigeon Butte,24,MM,y,LUOR,43,3,y,,4,n,
Pigeon Butte,24,MM,y,LUOR,44,3,n,,,,
Pigeon Butte,24,MM,y,LUOR,45,4,n,,5,n,
Pigeon Butte,24,MM,y,LUOR,46,5,y,,,,
Pigeon Butte,24,MM,y,LUOR,47,3,n,,10,n,
Pigeon Butte,24,MM,y,LUOR,48,4,y,,,,
Pigeon Butte,24,MM,y,LUOR,49,3,n,,10,n,
Pigeon Butte,24,MM,y,LUOR,50,3,y,,,,
Pigeon Butte,24,MM,y,LUOR,51,5,n,,13,n,
Pigeon Butte,24,MM,n,LUOR,52,,,,3,n,
Pigeon Butte,24,MM,n,LUOR,53,,,,4,n,
Pigeon Butte,24,MM,y,LUOR,54,,,,3,n,
Pigeon Butte,26,Control,n,LUOR,1,4,n,,,,
Pigeon Butte,26,Control,n,LUOR,2,3,n,,,,
Pigeon Butte,26,Control,n,LUOR,3,4,n,,,,
Pigeon Butte,26,Control,n,LUOR,4,3,n,,,,
Pigeon Butte,26,Control,n,LUOR,5,3,n,,,,
Pigeon Butte,26,Control,n,LUOR,6,4,n,,,,
Pigeon Butte,26,Control,n,LUOR,7,4,n,,,,
Pigeon Butte,26,Control,n,LUOR,8,3,n,,2,n,
Pigeon Butte,26,Control,n,LUOR,9,3,n,,,,
Pigeon Butte,26,Control,n,LUOR,10,2,n,,,,
Pigeon Butte,26,Control,n,LUOR,11,3,n,,,,
Pigeon Butte,26,Control,n,LUOR,12,4,n,,,,
Pigeon Butte,26,Control,n,LUOR,13,2,n,,,,
Pigeon Butte,26,Control,n,LUOR,14,4,n,,,,
Pigeon Butte,26,Control,n,LUOR,15,3,n,,3,n,
Pigeon Butte,26,Control,n,LUOR,16,4,n,,,,
Pigeon Butte,26,Control,n,LUOR,17,2,y,,,,
Pigeon Butte,26,Control,n,LUOR,18,3,n,,,,
Pigeon Butte,26,Control,n,LUOR,19,4,n,,,,
Pigeon Butte,26,Control,n,LUOR,20,0,n,,,,
Pigeon Butte,26,Control,y,LUOR,21,6,n,,2,n,
Pigeon Butte,26,Control,y,LUOR,22,5,n,,4,n,
Pigeon Butte,26,Control,y,LUOR,23,3,y,,,,
Pigeon Butte,26,Control,y,LUOR,24,3,n,,,,
Pigeon Butte,26,Control,y,LUOR,25,2,n,,,,
Pigeon Butte,26,Control,y,LUOR,26,3,n,,,,
Pigeon Butte,26,Control,y,LUOR,27,2,n,,,,
Pigeon Butte,26,Control,y,LUOR,28,4,n,,,,
Pigeon Butte,26,Control,y,LUOR,29,2,n,,,,
Pigeon Butte,26,Control,y,LUOR,30,4,n,,,,
Pigeon Butte,26,Control,y,LUOR,31,3,n,,,,
Pigeon Butte,26,Control,y,LUOR,32,3,y,,,,
Pigeon Butte,26,Control,y,LUOR,33,3,n,,3,n,
Pigeon Butte,26,Control,y,LUOR,34,4,y,,,,
Pigeon Butte,26,Control,y,LUOR,35,4,n,,,,
Pigeon Butte,26,Control,y,LUOR,36,2,n,,,,
Pigeon Butte,26,Control,y,LUOR,37,2,n,,,,
Pigeon Butte,26,Control,y,LUOR,38,2,n,,,,
Pigeon Butte,26,Control,n,LUOR,39,2,n,,,,
Pigeon Butte,27,SBG,n,LUOR,1,3,n,,,,
Pigeon Butte,27,SBG,n,LUOR,2,3,n,,,,
Pigeon Butte,27,SBG,n,LUOR,3,2,n,,,,
Pigeon Butte,27,SBG,n,LUOR,4,3,n,,,,
Pigeon Butte,27,SBG,n,LUOR,5,4,n,,,,
Pigeon Butte,27,SBG,n,LUOR,6,3,n,,,,
Pigeon Butte,27,SBG,n,LUOR,7,3,n,,,,
Pigeon Butte,27,SBG,n,LUOR,8,3,y,,,,
Pigeon Butte,27,SBG,n,LUOR,9,3,n,,,,
Pigeon Butte,27,SBG,n,LUOR,10,2,y,,,,
Pigeon Butte,27,SBG,n,LUOR,11,4,n,,,,
Pigeon Butte,27,SBG,n,LUOR,12,2,n,,,,
Pigeon Butte,27,SBG,n,LUOR,13,2,y,,,,
Pigeon Butte,27,SBG,n,LUOR,14,3,n,,,,
Pigeon Butte,27,SBG,n,LUOR,15,3,n,,,,
Pigeon Butte,27,SBG,n,LUOR,16,4,n,,,,
Pigeon Butte,27,SBG,n,LUOR,17,4,n,,4,n,
Pigeon Butte,27,SBG,y,LUOR,18,2,n,,2,n,
Pigeon Butte,28,SM,n,LUOR,1,3,y,,,,
Pigeon Butte,28,SM,n,LUOR,2,2,n,,,,
Pigeon Butte,28,SM,n,LUOR,3,3,n,,,,
Pigeon Butte,28,SM,n,LUOR,4,3,n,,,,
Pigeon Butte,28,SM,n,LUOR,5,5,n,,,,
Pigeon Butte,28,SM,n,LUOR,6,3,n,,,,
Pigeon Butte,28,SM,n,LUOR,7,4,n,,,,
Pigeon Butte,28,SM,n,LUOR,8,2,n,,,,
Pigeon Butte,28,SM,n,LUOR,9,3,n,,,,
Pigeon Butte,28,SM,n,LUOR,10,2,n,,,,
Pigeon Butte,28,SM,n,LUOR,11,5,n,,,,
Pigeon Butte,28,SM,n,LUOR,12,4,n,,,,
Pigeon Butte,28,SM,n,LUOR,13,4,n,,,,
Pigeon Butte,28,SM,n,LUOR,14,2,y,,,,
Pigeon Butte,28,SM,n,LUOR,15,2,y,,,,
Pigeon Butte,28,SM,n,LUOR,16,3,n,,,,
Pigeon Butte,28,SM,n,LUOR,17,3,n,,,,
Pigeon Butte,28,SM,n,LUOR,18,4,n,,,,
Pigeon Butte,28,SM,n,LUOR,19,2,y,,2,n,
Pigeon Butte,28,SM,n,LUOR,20,1,n,,,,
Pigeon Butte,28,SM,n,LUOR,21,3,n,,,,
Pigeon Butte,28,SM,n,LUOR,22,5,n,,,,
Pigeon Butte,28,SM,y,LUOR,23,3,n,,,,
Pigeon Butte,28,SM,y,LUOR,24,3,n,,2,n,
Pigeon Butte,28,SM,y,LUOR,25,2,n,,,,
Pigeon Butte,28,SM,y,LUOR,26,2,n,,,,
Pigeon Butte,28,SM,y,LUOR,27,3,n,,,,
Pigeon Butte,28,SM,y,LUOR,28,2,n,,,,
Pigeon Butte,28,SM,y,LUOR,29,4,n,,,,
Pigeon Butte,28,SM,y,LUOR,30,2,y,,,,
Pigeon Butte,28,SM,y,LUOR,31,3,n,,,,
Pigeon Butte,28,SM,y,LUOR,32,1,y,,,,
Pigeon Butte,28,SM,n,LUOR,33,2,n,,,,
Pigeon Butte,28,SM,n,LUOR,34,3,n,,,,
Pigeon Butte,28,SM,n,LUOR,35,,,not recorded,,,
Pigeon Butte,28,SM,y,LUOR,36,,,not recorded,,,
Pigeon Butte,28,SM,y,LUOR,37,,,,3,n,
Pigeon Butte,32,MM,y,LUOR,1,3,n,,2,n,
Pigeon Butte,32,MM,y,LUOR,2,3,n,,,,
Pigeon Butte,32,MM,y,LUOR,3,4,n,,,,
Pigeon Butte,32,MM,y,LUOR,4,3,n,,,,
Pigeon Butte,32,MM,y,LUOR,5,4,n,,,,
Pigeon Butte,32,MM,y,LUOR,6,3,n,,4,n,
Pigeon Butte,32,MM,y,LUOR,7,2,n,,,,
Pigeon Butte,32,MM,y,LUOR,8,4,n,,,,
Pigeon Butte,32,MM,y,LUOR,9,4,n,,,,
Pigeon Butte,32,MM,y,LUOR,10,3,n,,,,
Pigeon Butte,32,MM,y,LUOR,11,4,n,,9,n,
Pigeon Butte,32,MM,y,LUOR,12,4,n,,4,y,
Pigeon Butte,32,MM,y,LUOR,13,4,n,,2,n,
Pigeon Butte,32,MM,y,LUOR,14,3,n,,,,
Pigeon Butte,32,MM,y,LUOR,15,4,n,,2,n,
Pigeon Butte,32,MM,y,LUOR,16,4,n,,,,
Pigeon Butte,32,MM,y,LUOR,17,4,n,,10,n,
Pigeon Butte,32,MM,y,LUOR,18,3,n,,,,
Pigeon Butte,32,MM,y,LUOR,19,4,n,,,,
Pigeon Butte,32,MM,y,LUOR,20,4,n,,7,n,
Pigeon Butte,32,MM,y,LUOR,21,3,n,,4,n,
Pigeon Butte,32,MM,y,LUOR,22,2,n,,,,
Pigeon Butte,32,MM,y,LUOR,23,4,n,,,,
Pigeon Butte,32,MM,y,LUOR,24,4,n,,2,n,
Pigeon Butte,32,MM,n,LUOR,25,3,n,,,,
Pigeon Butte,32,MM,n,LUOR,26,3,n,,11,n,
Pigeon Butte,32,MM,n,LUOR,27,3,n,,,,
Pigeon Butte,32,MM,n,LUOR,28,3,n,,,,
Pigeon Butte,32,MM,n,LUOR,29,4,n,,,,
Pigeon Butte,32,MM,n,LUOR,30,3,n,,,,
Pigeon Butte,32,MM,n,LUOR,31,2,y,,,,
Pigeon Butte,32,MM,n,LUOR,32,3,n,,3,n,
Pigeon Butte,32,MM,n,LUOR,33,3,n,,,,
Pigeon Butte,32,MM,n,LUOR,34,3,n,,,,
Pigeon Butte,32,MM,n,LUOR,35,4,n,,6,n,
Pigeon Butte,32,MM,n,LUOR,36,4,n,,,,
Pigeon Butte,32,MM,n,LUOR,37,3,n,,4,n,
Pigeon Butte,32,MM,n,LUOR,38,3,n,,5,n,
Pigeon Butte,32,MM,n,LUOR,39,3,n,,5,n,
Pigeon Butte,32,MM,n,LUOR,40,4,n,,4,n,
Pigeon Butte,32,MM,n,LUOR,41,3,n,,3,n,
Pigeon Butte,32,MM,n,LUOR,42,4,n,,,,
Pigeon Butte,32,MM,n,LUOR,43,3,n,,,,
Pigeon Butte,32,MM,n,LUOR,44,3,n,,,,
Pigeon Butte,32,MM,n,LUOR,45,3,n,,,,
Pigeon Butte,32,MM,n,LUOR,46,3,n,,3,n,
Pigeon Butte,32,MM,n,LUOR,47,4,n,,2,n,
Pigeon Butte,32,MM,n,LUOR,48,4,n,,7,n,
Pigeon Butte,32,MM,n,LUOR,49,2,y,,5,n,
Pigeon Butte,32,MM,n,LUOR,50,4,n,,3,n,
Pigeon Butte,32,MM,n,LUOR,51,2,y,,6,n,
Pigeon Butte,32,MM,n,LUOR,52,3,n,,1,n,
Pigeon Butte,32,MM,n,LUOR,53,2,n,,8,n,
Pigeon Butte,32,MM,n,LUOR,54,3,n,,,,
Pigeon Butte,32,MM,n,LUOR,55,4,n,,,,
Pigeon Butte,32,MM,n,LUOR,56,3,n,,,,
Pigeon Butte,32,MM,n,LUOR,57,4,n,,3,n,
Pigeon Butte,32,MM,n,LUOR,58,5,n,,4,n,
Pigeon Butte,32,MM,n,LUOR,59,3,n,,,,
Pigeon Butte,32,MM,n,LUOR,60,3,y,,6,n,
Pigeon Butte,32,MM,y,LUOR,61,5,n,,,,
Pigeon Butte,32,MM,y,LUOR,62,5,n,,,,
Pigeon Butte,32,MM,y,LUOR,63,5,n,,,,
Pigeon Butte,32,MM,y,LUOR,64,4,n,,,,
Pigeon Butte,32,MM,n,LUOR,65,2,n,,,,
Pigeon Butte,32,MM,n,LUOR,66,3,n,,,,
Pigeon Butte,32,MM,n,LUOR,67,3,n,,,,
Pigeon Butte,32,MM,y,LUOR,68,,,,5,n,
Pigeon Butte,32,MM,n,LUOR,69,,,,3,n,
